FIPS Code,State,Area name,Attribute,Value,Year
44000,RI,Rhode Island,Less than a high school diploma,281089,1970
44000,RI,Rhode Island,High school diploma only,151919,1970
44000,RI,Rhode Island,Some college (1-3 years),41875,1970
44000,RI,Rhode Island,Four years of college or higher,49199,1970
44000,RI,Rhode Island,Percent of adults with less than a high school diploma,53.6,1970
44000,RI,Rhode Island,Percent of adults with a high school diploma only,29,1970
44000,RI,Rhode Island,Percent of adults completing some college (1-3 years),8,1970
44000,RI,Rhode Island,Percent of adults completing four years of college or higher,9.4,1970
44000,RI,Rhode Island,Less than a high school diploma,223949,1980
44000,RI,Rhode Island,High school diploma only,188488,1980
44000,RI,Rhode Island,Some college (1-3 years),74038,1980
44000,RI,Rhode Island,Four years of college or higher,88768,1980
44000,RI,Rhode Island,Percent of adults with less than a high school diploma,38.9,1980
44000,RI,Rhode Island,Percent of adults with a high school diploma only,32.8,1980
44000,RI,Rhode Island,Percent of adults completing some college (1-3 years),12.9,1980
44000,RI,Rhode Island,Percent of adults completing four years of college or higher,15.4,1980
44000,RI,Rhode Island,Less than high school graduate,184344,1990
44000,RI,Rhode Island,High school graduate (or equivalency),194064,1990
44000,RI,Rhode Island,Some college or associate degree,140388,1990
44000,RI,Rhode Island,Bachelor's degree or higher,140160,1990
44000,RI,Rhode Island,Percent of adults who are not high school graduates,28,1990
44000,RI,Rhode Island,Percent of adults who are high school graduates (or equivalent),29.5,1990
44000,RI,Rhode Island,Percent of adults completing some college or associate degree,21.3,1990
44000,RI,Rhode Island,Percent of adults with a bachelor's degree or higher,21.3,1990
44000,RI,Rhode Island,Less than high school graduate,153086,2000
44000,RI,Rhode Island,High school graduate (or equivalency),192914,2000
44000,RI,Rhode Island,Some college or associate degree,170756,2000
44000,RI,Rhode Island,Bachelor's degree or higher,177817,2000
44000,RI,Rhode Island,Percent of adults who are not high school graduates,22,2000
44000,RI,Rhode Island,Percent of adults who are high school graduates (or equivalent),27.8,2000
44000,RI,Rhode Island,Percent of adults completing some college or associate degree,24.6,2000
44000,RI,Rhode Island,Percent of adults with a bachelor's degree or higher,25.6,2000
44000,RI,Rhode Island,Less than high school graduate,108156,2010
44000,RI,Rhode Island,High school graduate (or equivalency),195007,2010
44000,RI,Rhode Island,Some college or associate degree,188195,2010
44000,RI,Rhode Island,Bachelor's degree or higher,218325,2010
44000,RI,Rhode Island,Percent of adults who are not high school graduates,15.24004379,2010
44000,RI,Rhode Island,Percent of adults who are high school graduates (or equivalent),27.47804301,2010
44000,RI,Rhode Island,Percent of adults completing some college or associate degree,26.51817783,2010
44000,RI,Rhode Island,Percent of adults with a bachelor's degree or higher,30.76373536,2010
44000,RI,Rhode Island,Less than high school graduate,81676,2023
44000,RI,Rhode Island,High school graduate (or equivalency),205862,2023
44000,RI,Rhode Island,Some college or associate degree,199300,2023
44000,RI,Rhode Island,Bachelor's degree or higher,289667,2023
44000,RI,Rhode Island,Percent of adults who are not high school graduates,10.51841263,2023
44000,RI,Rhode Island,Percent of adults who are high school graduates (or equivalent),26.51135537,2023
44000,RI,Rhode Island,Percent of adults completing some college or associate degree,25.66628676,2023
44000,RI,Rhode Island,Percent of adults with a bachelor's degree or higher,37.30394524,2023
45000,SC,South Carolina,Less than a high school diploma,798556,1970
45000,SC,South Carolina,High school diploma only,264070,1970
45000,SC,South Carolina,Some college (1-3 years),106092,1970
45000,SC,South Carolina,Four years of college or higher,115119,1970
45000,SC,South Carolina,Percent of adults with less than a high school diploma,62.2,1970
45000,SC,South Carolina,Percent of adults with a high school diploma only,20.6,1970
45000,SC,South Carolina,Percent of adults completing some college (1-3 years),8.3,1970
45000,SC,South Carolina,Percent of adults completing four years of college or higher,9,1970
45000,SC,South Carolina,Less than a high school diploma,802294,1980
45000,SC,South Carolina,High school diploma only,468796,1980
45000,SC,South Carolina,Some college (1-3 years),229303,1980
45000,SC,South Carolina,Four years of college or higher,232629,1980
45000,SC,South Carolina,Percent of adults with less than a high school diploma,46.3,1980
45000,SC,South Carolina,Percent of adults with a high school diploma only,27.1,1980
45000,SC,South Carolina,Percent of adults completing some college (1-3 years),13.2,1980
45000,SC,South Carolina,Percent of adults completing four years of college or higher,13.4,1980
45000,SC,South Carolina,Less than high school graduate,687260,1990
45000,SC,South Carolina,High school graduate (or equivalency),639358,1990
45000,SC,South Carolina,Some college or associate degree,480139,1990
45000,SC,South Carolina,Bachelor's degree or higher,360833,1990
45000,SC,South Carolina,Percent of adults who are not high school graduates,31.7,1990
45000,SC,South Carolina,Percent of adults who are high school graduates (or equivalent),29.5,1990
45000,SC,South Carolina,Percent of adults completing some college or associate degree,22.2,1990
45000,SC,South Carolina,Percent of adults with a bachelor's degree or higher,16.6,1990
45000,SC,South Carolina,Less than high school graduate,614279,2000
45000,SC,South Carolina,High school graduate (or equivalency),778054,2000
45000,SC,South Carolina,Some college or associate degree,673622,2000
45000,SC,South Carolina,Bachelor's degree or higher,530055,2000
45000,SC,South Carolina,Percent of adults who are not high school graduates,23.7,2000
45000,SC,South Carolina,Percent of adults who are high school graduates (or equivalent),30,2000
45000,SC,South Carolina,Percent of adults completing some college or associate degree,25.9,2000
45000,SC,South Carolina,Percent of adults with a bachelor's degree or higher,20.4,2000
45000,SC,South Carolina,Less than high school graduate,490863,2010
45000,SC,South Carolina,High school graduate (or equivalency),932051,2010
45000,SC,South Carolina,Some college or associate degree,897454,2010
45000,SC,South Carolina,Bachelor's degree or higher,755287,2010
45000,SC,South Carolina,Percent of adults who are not high school graduates,15.95962486,2010
45000,SC,South Carolina,Percent of adults who are high school graduates (or equivalent),30.3041466,2010
45000,SC,South Carolina,Percent of adults completing some college or associate degree,29.17928051,2010
45000,SC,South Carolina,Percent of adults with a bachelor's degree or higher,24.55694803,2010
45000,SC,South Carolina,Less than high school graduate,375697,2023
45000,SC,South Carolina,High school graduate (or equivalency),1019313,2023
45000,SC,South Carolina,Some college or associate degree,1079156,2023
45000,SC,South Carolina,Bachelor's degree or higher,1136208,2023
45000,SC,South Carolina,Percent of adults who are not high school graduates,10.40604104,2023
45000,SC,South Carolina,Percent of adults who are high school graduates (or equivalent),28.23289222,2023
45000,SC,South Carolina,Percent of adults completing some college or associate degree,29.89042132,2023
45000,SC,South Carolina,Percent of adults with a bachelor's degree or higher,31.47064542,2023
46000,SD,South Dakota,Less than a high school diploma,163089,1970
46000,SD,South Dakota,High school diploma only,108908,1970
46000,SD,South Dakota,Some college (1-3 years),47457,1970
46000,SD,South Dakota,Four years of college or higher,30043,1970
46000,SD,South Dakota,Percent of adults with less than a high school diploma,46.7,1970
46000,SD,South Dakota,Percent of adults with a high school diploma only,31.2,1970
46000,SD,South Dakota,Percent of adults completing some college (1-3 years),13.6,1970
46000,SD,South Dakota,Percent of adults completing four years of college or higher,8.6,1970
46000,SD,South Dakota,Less than a high school diploma,125056,1980
46000,SD,South Dakota,High school diploma only,141375,1980
46000,SD,South Dakota,Some college (1-3 years),68936,1980
46000,SD,South Dakota,Four years of college or higher,54624,1980
46000,SD,South Dakota,Percent of adults with less than a high school diploma,32.1,1980
46000,SD,South Dakota,Percent of adults with a high school diploma only,36.3,1980
46000,SD,South Dakota,Percent of adults completing some college (1-3 years),17.7,1980
46000,SD,South Dakota,Percent of adults completing four years of college or higher,14,1980
46000,SD,South Dakota,Less than high school graduate,98720,1990
46000,SD,South Dakota,High school graduate (or equivalency),144990,1990
46000,SD,South Dakota,Some college or associate degree,112899,1990
46000,SD,South Dakota,Bachelor's degree or higher,73891,1990
46000,SD,South Dakota,Percent of adults who are not high school graduates,22.9,1990
46000,SD,South Dakota,Percent of adults who are high school graduates (or equivalent),33.7,1990
46000,SD,South Dakota,Percent of adults completing some college or associate degree,26.2,1990
46000,SD,South Dakota,Percent of adults with a bachelor's degree or higher,17.2,1990
46000,SD,South Dakota,Less than high school graduate,73180,2000
46000,SD,South Dakota,High school graduate (or equivalency),156006,2000
46000,SD,South Dakota,Some college or associate degree,143161,2000
46000,SD,South Dakota,Bachelor's degree or higher,102012,2000
46000,SD,South Dakota,Percent of adults who are not high school graduates,15.4,2000
46000,SD,South Dakota,Percent of adults who are high school graduates (or equivalent),32.9,2000
46000,SD,South Dakota,Percent of adults completing some college or associate degree,30.2,2000
46000,SD,South Dakota,Percent of adults with a bachelor's degree or higher,21.5,2000
46000,SD,South Dakota,Less than high school graduate,52522,2010
46000,SD,South Dakota,High school graduate (or equivalency),169564,2010
46000,SD,South Dakota,Some college or associate degree,171164,2010
46000,SD,South Dakota,Bachelor's degree or higher,138523,2010
46000,SD,South Dakota,Percent of adults who are not high school graduates,9.876770727,2010
46000,SD,South Dakota,Percent of adults who are high school graduates (or equivalent),31.88653805,2010
46000,SD,South Dakota,Percent of adults completing some college or associate degree,32.18741832,2010
46000,SD,South Dakota,Percent of adults with a bachelor's degree or higher,26.0492729,2010
46000,SD,South Dakota,Less than high school graduate,41643,2023
46000,SD,South Dakota,High school graduate (or equivalency),175713,2023
46000,SD,South Dakota,Some college or associate degree,193370,2023
46000,SD,South Dakota,Bachelor's degree or higher,185411,2023
46000,SD,South Dakota,Percent of adults who are not high school graduates,6.985474815,2023
46000,SD,South Dakota,Percent of adults who are high school graduates (or equivalent),29.47527162,2023
46000,SD,South Dakota,Percent of adults completing some college or associate degree,32.43717468,2023
46000,SD,South Dakota,Percent of adults with a bachelor's degree or higher,31.10207888,2023
47000,TN,Tennessee,Less than a high school diploma,1239514,1970
47000,TN,Tennessee,High school diploma only,546481,1970
47000,TN,Tennessee,Some college (1-3 years),173969,1970
47000,TN,Tennessee,Four years of college or higher,167982,1970
47000,TN,Tennessee,Percent of adults with less than a high school diploma,58.2,1970
47000,TN,Tennessee,Percent of adults with a high school diploma only,25.7,1970
47000,TN,Tennessee,Percent of adults completing some college (1-3 years),8.2,1970
47000,TN,Tennessee,Percent of adults completing four years of college or higher,7.9,1970
47000,TN,Tennessee,Less than a high school diploma,1180339,1980
47000,TN,Tennessee,High school diploma only,852715,1980
47000,TN,Tennessee,Some college (1-3 years),320029,1980
47000,TN,Tennessee,Four years of college or higher,339173,1980
47000,TN,Tennessee,Percent of adults with less than a high school diploma,43.8,1980
47000,TN,Tennessee,Percent of adults with a high school diploma only,31.7,1980
47000,TN,Tennessee,Percent of adults completing some college (1-3 years),11.9,1980
47000,TN,Tennessee,Percent of adults completing four years of college or higher,12.6,1980
47000,TN,Tennessee,Less than high school graduate,1033914,1990
47000,TN,Tennessee,High school graduate (or equivalency),942865,1990
47000,TN,Tennessee,Some college or associate degree,661296,1990
47000,TN,Tennessee,Bachelor's degree or higher,500991,1990
47000,TN,Tennessee,Percent of adults who are not high school graduates,32.9,1990
47000,TN,Tennessee,Percent of adults who are high school graduates (or equivalent),30,1990
47000,TN,Tennessee,Percent of adults completing some college or associate degree,21.1,1990
47000,TN,Tennessee,Percent of adults with a bachelor's degree or higher,16,1990
47000,TN,Tennessee,Less than high school graduate,901684,2000
47000,TN,Tennessee,High school graduate (or equivalency),1182699,2000
47000,TN,Tennessee,Some college or associate degree,927857,2000
47000,TN,Tennessee,Bachelor's degree or higher,732688,2000
47000,TN,Tennessee,Percent of adults who are not high school graduates,24.1,2000
47000,TN,Tennessee,Percent of adults who are high school graduates (or equivalent),31.6,2000
47000,TN,Tennessee,Percent of adults completing some college or associate degree,24.8,2000
47000,TN,Tennessee,Percent of adults with a bachelor's degree or higher,19.6,2000
47000,TN,Tennessee,Less than high school graduate,685390,2010
47000,TN,Tennessee,High school graduate (or equivalency),1401231,2010
47000,TN,Tennessee,Some college or associate degree,1165595,2010
47000,TN,Tennessee,Bachelor's degree or higher,998674,2010
47000,TN,Tennessee,Percent of adults who are not high school graduates,16.12344709,2010
47000,TN,Tennessee,Percent of adults who are high school graduates (or equivalent),32.96323829,2010
47000,TN,Tennessee,Percent of adults completing some college or associate degree,27.42002263,2010
47000,TN,Tennessee,Percent of adults with a bachelor's degree or higher,23.49329199,2010
47000,TN,Tennessee,Less than high school graduate,499497,2023
47000,TN,Tennessee,High school graduate (or equivalency),1508292,2023
47000,TN,Tennessee,Some college or associate degree,1337243,2023
47000,TN,Tennessee,Bachelor's degree or higher,1460501,2023
47000,TN,Tennessee,Percent of adults who are not high school graduates,10.39420601,2023
47000,TN,Tennessee,Percent of adults who are high school graduates (or equivalent),31.38657044,2023
47000,TN,Tennessee,Percent of adults completing some college or associate degree,27.82715258,2023
47000,TN,Tennessee,Percent of adults with a bachelor's degree or higher,30.39207097,2023
48000,TX,Texas,Less than a high school diploma,3060636,1970
48000,TX,Texas,High school diploma only,1458297,1970
48000,TX,Texas,Some college (1-3 years),665746,1970
48000,TX,Texas,Four years of college or higher,632476,1970
48000,TX,Texas,Percent of adults with less than a high school diploma,52.6,1970
48000,TX,Texas,Percent of adults with a high school diploma only,25.1,1970
48000,TX,Texas,Percent of adults completing some college (1-3 years),11.4,1970
48000,TX,Texas,Percent of adults completing four years of college or higher,10.9,1970
48000,TX,Texas,Less than a high school diploma,2969790,1980
48000,TX,Texas,High school diploma only,2285510,1980
48000,TX,Texas,Some college (1-3 years),1347880,1980
48000,TX,Texas,Four years of college or higher,1340981,1980
48000,TX,Texas,Percent of adults with less than a high school diploma,37.4,1980
48000,TX,Texas,Percent of adults with a high school diploma only,28.8,1980
48000,TX,Texas,Percent of adults completing some college (1-3 years),17,1980
48000,TX,Texas,Percent of adults completing four years of college or higher,16.9,1980
48000,TX,Texas,Less than high school graduate,2872559,1990
48000,TX,Texas,High school graduate (or equivalency),2640162,1990
48000,TX,Texas,Some college or associate degree,2702979,1990
48000,TX,Texas,Bachelor's degree or higher,2094905,1990
48000,TX,Texas,Percent of adults who are not high school graduates,27.9,1990
48000,TX,Texas,Percent of adults who are high school graduates (or equivalent),25.6,1990
48000,TX,Texas,Percent of adults completing some college or associate degree,26.2,1990
48000,TX,Texas,Percent of adults with a bachelor's degree or higher,20.3,1990
48000,TX,Texas,Less than high school graduate,3114561,2000
48000,TX,Texas,High school graduate (or equivalency),3176743,2000
48000,TX,Texas,Some college or associate degree,3527296,2000
48000,TX,Texas,Bachelor's degree or higher,2972293,2000
48000,TX,Texas,Percent of adults who are not high school graduates,24.3,2000
48000,TX,Texas,Percent of adults who are high school graduates (or equivalent),24.8,2000
48000,TX,Texas,Percent of adults completing some college or associate degree,27.6,2000
48000,TX,Texas,Percent of adults with a bachelor's degree or higher,23.2,2000
48000,TX,Texas,Less than high school graduate,3031189,2010
48000,TX,Texas,High school graduate (or equivalency),3986617,2010
48000,TX,Texas,Some college or associate degree,4607434,2010
48000,TX,Texas,Bachelor's degree or higher,4139808,2010
48000,TX,Texas,Percent of adults who are not high school graduates,19.22727416,2010
48000,TX,Texas,Percent of adults who are high school graduates (or equivalent),25.28769338,2010
48000,TX,Texas,Percent of adults completing some college or associate degree,29.22562621,2010
48000,TX,Texas,Percent of adults with a bachelor's degree or higher,26.25940625,2010
48000,TX,Texas,Less than high school graduate,2759723,2023
48000,TX,Texas,High school graduate (or equivalency),4691708,2023
48000,TX,Texas,Some college or associate degree,5461229,2023
48000,TX,Texas,Bachelor's degree or higher,6381971,2023
48000,TX,Texas,Percent of adults who are not high school graduates,14.30306182,2023
48000,TX,Texas,Percent of adults who are high school graduates (or equivalent),24.3161323,2023
48000,TX,Texas,Percent of adults completing some college or associate degree,28.30439722,2023
48000,TX,Texas,Percent of adults with a bachelor's degree or higher,33.07640867,2023
49000,UT,Utah,Less than a high school diploma,161198,1970
49000,UT,Utah,High school diploma only,176606,1970
49000,UT,Utah,Some college (1-3 years),85705,1970
49000,UT,Utah,Four years of college or higher,68828,1970
49000,UT,Utah,Percent of adults with less than a high school diploma,32.7,1970
49000,UT,Utah,Percent of adults with a high school diploma only,35.9,1970
49000,UT,Utah,Percent of adults completing some college (1-3 years),17.4,1970
49000,UT,Utah,Percent of adults completing four years of college or higher,14,1970
49000,UT,Utah,Less than a high school diploma,140818,1980
49000,UT,Utah,High school diploma only,253495,1980
49000,UT,Utah,Some college (1-3 years),170375,1980
49000,UT,Utah,Four years of college or higher,140102,1980
49000,UT,Utah,Percent of adults with less than a high school diploma,20,1980
49000,UT,Utah,Percent of adults with a high school diploma only,36,1980
49000,UT,Utah,Percent of adults completing some college (1-3 years),24.2,1980
49000,UT,Utah,Percent of adults completing four years of college or higher,19.9,1980
49000,UT,Utah,Less than high school graduate,133315,1990
49000,UT,Utah,High school graduate (or equivalency),244132,1990
49000,UT,Utah,Some college or associate degree,320121,1990
49000,UT,Utah,Bachelor's degree or higher,199753,1990
49000,UT,Utah,Percent of adults who are not high school graduates,14.9,1990
49000,UT,Utah,Percent of adults who are high school graduates (or equivalent),27.2,1990
49000,UT,Utah,Percent of adults completing some college or associate degree,35.7,1990
49000,UT,Utah,Percent of adults with a bachelor's degree or higher,22.3,1990
49000,UT,Utah,Less than high school graduate,147011,2000
49000,UT,Utah,High school graduate (or equivalency),294426,2000
49000,UT,Utah,Some college or associate degree,443492,2000
49000,UT,Utah,Bachelor's degree or higher,312963,2000
49000,UT,Utah,Percent of adults who are not high school graduates,12.3,2000
49000,UT,Utah,Percent of adults who are high school graduates (or equivalent),24.6,2000
49000,UT,Utah,Percent of adults completing some college or associate degree,37,2000
49000,UT,Utah,Percent of adults with a bachelor's degree or higher,26.1,2000
49000,UT,Utah,Less than high school graduate,147760,2010
49000,UT,Utah,High school graduate (or equivalency),376840,2010
49000,UT,Utah,Some college or associate degree,582358,2010
49000,UT,Utah,Bachelor's degree or higher,471185,2010
49000,UT,Utah,Percent of adults who are not high school graduates,9.362903108,2010
49000,UT,Utah,Percent of adults who are high school graduates (or equivalent),23.87869794,2010
49000,UT,Utah,Percent of adults completing some college or associate degree,36.90147217,2010
49000,UT,Utah,Percent of adults with a bachelor's degree or higher,29.85692678,2010
49000,UT,Utah,Less than high school graduate,134602,2023
49000,UT,Utah,High school graduate (or equivalency),449786,2023
49000,UT,Utah,Some college or associate degree,679141,2023
49000,UT,Utah,Bachelor's degree or higher,739555,2023
49000,UT,Utah,Percent of adults who are not high school graduates,6.719738164,2023
49000,UT,Utah,Percent of adults who are high school graduates (or equivalent),22.45467489,2023
49000,UT,Utah,Percent of adults completing some college or associate degree,33.90476885,2023
49000,UT,Utah,Percent of adults with a bachelor's degree or higher,36.9208181,2023
50000,VT,Vermont,Less than a high school diploma,99897,1970
50000,VT,Vermont,High school diploma only,76675,1970
50000,VT,Vermont,Some college (1-3 years),29346,1970
50000,VT,Vermont,Four years of college or higher,26725,1970
50000,VT,Vermont,Percent of adults with less than a high school diploma,42.9,1970
50000,VT,Vermont,Percent of adults with a high school diploma only,33,1970
50000,VT,Vermont,Percent of adults completing some college (1-3 years),12.6,1970
50000,VT,Vermont,Percent of adults completing four years of college or higher,11.5,1970
50000,VT,Vermont,Less than a high school diploma,85509,1980
50000,VT,Vermont,High school diploma only,107297,1980
50000,VT,Vermont,Some college (1-3 years),46061,1980
50000,VT,Vermont,Four years of college or higher,56184,1980
50000,VT,Vermont,Percent of adults with less than a high school diploma,29,1980
50000,VT,Vermont,Percent of adults with a high school diploma only,36.4,1980
50000,VT,Vermont,Percent of adults completing some college (1-3 years),15.6,1980
50000,VT,Vermont,Percent of adults completing four years of college or higher,19,1980
50000,VT,Vermont,Less than high school graduate,68637,1990
50000,VT,Vermont,High school graduate (or equivalency),123430,1990
50000,VT,Vermont,Some college or associate degree,78324,1990
50000,VT,Vermont,Bachelor's degree or higher,86854,1990
50000,VT,Vermont,Percent of adults who are not high school graduates,19.2,1990
50000,VT,Vermont,Percent of adults who are high school graduates (or equivalent),34.6,1990
50000,VT,Vermont,Percent of adults completing some college or associate degree,21.9,1990
50000,VT,Vermont,Percent of adults with a bachelor's degree or higher,24.3,1990
50000,VT,Vermont,Less than high school graduate,54896,2000
50000,VT,Vermont,High school graduate (or equivalency),130804,2000
50000,VT,Vermont,Some college or associate degree,99498,2000
50000,VT,Vermont,Bachelor's degree or higher,119025,2000
50000,VT,Vermont,Percent of adults who are not high school graduates,13.6,2000
50000,VT,Vermont,Percent of adults who are high school graduates (or equivalent),32.4,2000
50000,VT,Vermont,Percent of adults completing some college or associate degree,24.6,2000
50000,VT,Vermont,Percent of adults with a bachelor's degree or higher,29.4,2000
50000,VT,Vermont,Less than high school graduate,37748,2010
50000,VT,Vermont,High school graduate (or equivalency),134734,2010
50000,VT,Vermont,Some college or associate degree,111475,2010
50000,VT,Vermont,Bachelor's degree or higher,147624,2010
50000,VT,Vermont,Percent of adults who are not high school graduates,8.746446206,2010
50000,VT,Vermont,Percent of adults who are high school graduates (or equivalent),31.21870518,2010
50000,VT,Vermont,Percent of adults completing some college or associate degree,25.82945032,2010
50000,VT,Vermont,Percent of adults with a bachelor's degree or higher,34.20539829,2010
50000,VT,Vermont,Less than high school graduate,25326,2023
50000,VT,Vermont,High school graduate (or equivalency),126179,2023
50000,VT,Vermont,Some college or associate degree,114122,2023
50000,VT,Vermont,Bachelor's degree or higher,197369,2023
50000,VT,Vermont,Percent of adults who are not high school graduates,5.470025659,2023
50000,VT,Vermont,Percent of adults who are high school graduates (or equivalent),27.25271925,2023
50000,VT,Vermont,Percent of adults completing some college or associate degree,24.64859308,2023
50000,VT,Vermont,Percent of adults with a bachelor's degree or higher,42.62866202,2023
51000,VA,Virginia,Less than a high school diploma,1277359,1970
51000,VA,Virginia,High school diploma only,616942,1970
51000,VA,Virginia,Some college (1-3 years),250838,1970
51000,VA,Virginia,Four years of college or higher,300943,1970
51000,VA,Virginia,Percent of adults with less than a high school diploma,52.2,1970
51000,VA,Virginia,Percent of adults with a high school diploma only,25.2,1970
51000,VA,Virginia,Percent of adults completing some college (1-3 years),10.3,1970
51000,VA,Virginia,Percent of adults completing four years of college or higher,12.3,1970
51000,VA,Virginia,Less than a high school diploma,1177007,1980
51000,VA,Virginia,High school diploma only,889682,1980
51000,VA,Virginia,Some college (1-3 years),468124,1980
51000,VA,Virginia,Four years of college or higher,598069,1980
51000,VA,Virginia,Percent of adults with less than a high school diploma,37.6,1980
51000,VA,Virginia,Percent of adults with a high school diploma only,28.4,1980
51000,VA,Virginia,Percent of adults completing some college (1-3 years),14.9,1980
51000,VA,Virginia,Percent of adults completing four years of college or higher,19.1,1980
51000,VA,Virginia,Less than high school graduate,987203,1990
51000,VA,Virginia,High school graduate (or equivalency),1059199,1990
51000,VA,Virginia,Some college or associate degree,955518,1990
51000,VA,Virginia,Bachelor's degree or higher,972894,1990
51000,VA,Virginia,Percent of adults who are not high school graduates,24.8,1990
51000,VA,Virginia,Percent of adults who are high school graduates (or equivalent),26.6,1990
51000,VA,Virginia,Percent of adults completing some college or associate degree,24,1990
51000,VA,Virginia,Percent of adults with a bachelor's degree or higher,24.5,1990
51000,VA,Virginia,Less than high school graduate,864610,2000
51000,VA,Virginia,High school graduate (or equivalency),1212463,2000
51000,VA,Virginia,Some college or associate degree,1214513,2000
51000,VA,Virginia,Bachelor's degree or higher,1374988,2000
51000,VA,Virginia,Percent of adults who are not high school graduates,18.5,2000
51000,VA,Virginia,Percent of adults who are high school graduates (or equivalent),26,2000
51000,VA,Virginia,Percent of adults completing some college or associate degree,26,2000
51000,VA,Virginia,Percent of adults with a bachelor's degree or higher,29.5,2000
51000,VA,Virginia,Less than high school graduate,699056,2010
51000,VA,Virginia,High school graduate (or equivalency),1352347,2010
51000,VA,Virginia,Some college or associate degree,1447591,2010
51000,VA,Virginia,Bachelor's degree or higher,1857577,2010
51000,VA,Virginia,Percent of adults who are not high school graduates,13.05043842,2010
51000,VA,Virginia,Percent of adults who are high school graduates (or equivalent),25.24650565,2010
51000,VA,Virginia,Percent of adults completing some college or associate degree,27.02458345,2010
51000,VA,Virginia,Percent of adults with a bachelor's degree or higher,34.67847248,2010
51000,VA,Virginia,Less than high school graduate,516186,2023
51000,VA,Virginia,High school graduate (or equivalency),1423702,2023
51000,VA,Virginia,Some college or associate degree,1547397,2023
51000,VA,Virginia,Bachelor's degree or higher,2471630,2023
51000,VA,Virginia,Percent of adults who are not high school graduates,8.662415893,2023
51000,VA,Virginia,Percent of adults who are high school graduates (or equivalent),23.89196691,2023
51000,VA,Virginia,Percent of adults completing some college or associate degree,25.96776427,2023
51000,VA,Virginia,Percent of adults with a bachelor's degree or higher,41.47785293,2023
53000,WA,Washington,Less than a high school diploma,666656,1970
53000,WA,Washington,High school diploma only,661800,1970
53000,WA,Washington,Some college (1-3 years),265140,1970
53000,WA,Washington,Four years of college or higher,232292,1970
53000,WA,Washington,Percent of adults with less than a high school diploma,36.5,1970
53000,WA,Washington,Percent of adults with a high school diploma only,36.2,1970
53000,WA,Washington,Percent of adults completing some college (1-3 years),14.5,1970
53000,WA,Washington,Percent of adults completing four years of college or higher,12.7,1970
53000,WA,Washington,Less than a high school diploma,546395,1980
53000,WA,Washington,High school diploma only,911171,1980
53000,WA,Washington,Some college (1-3 years),519533,1980
53000,WA,Washington,Four years of college or higher,462318,1980
53000,WA,Washington,Percent of adults with less than a high school diploma,22.4,1980
53000,WA,Washington,Percent of adults with a high school diploma only,37.4,1980
53000,WA,Washington,Percent of adults completing some college (1-3 years),21.3,1980
53000,WA,Washington,Percent of adults completing four years of college or higher,19,1980
53000,WA,Washington,Less than high school graduate,505783,1990
53000,WA,Washington,High school graduate (or equivalency),873150,1990
53000,WA,Washington,Some college or associate degree,1030488,1990
53000,WA,Washington,Bachelor's degree or higher,716969,1990
53000,WA,Washington,Percent of adults who are not high school graduates,16.2,1990
53000,WA,Washington,Percent of adults who are high school graduates (or equivalent),27.9,1990
53000,WA,Washington,Percent of adults completing some college or associate degree,33,1990
53000,WA,Washington,Percent of adults with a bachelor's degree or higher,22.9,1990
53000,WA,Washington,Less than high school graduate,494336,2000
53000,WA,Washington,High school graduate (or equivalency),953544,2000
53000,WA,Washington,Some college or associate degree,1318202,2000
53000,WA,Washington,Bachelor's degree or higher,1061425,2000
53000,WA,Washington,Percent of adults who are not high school graduates,12.9,2000
53000,WA,Washington,Percent of adults who are high school graduates (or equivalent),24.9,2000
53000,WA,Washington,Percent of adults completing some college or associate degree,34.4,2000
53000,WA,Washington,Percent of adults with a bachelor's degree or higher,27.7,2000
53000,WA,Washington,Less than high school graduate,451404,2010
53000,WA,Washington,High school graduate (or equivalency),1063518,2010
53000,WA,Washington,Some college or associate degree,1569438,2010
53000,WA,Washington,Bachelor's degree or higher,1423109,2010
53000,WA,Washington,Percent of adults who are not high school graduates,10.01457803,2010
53000,WA,Washington,Percent of adults who are high school graduates (or equivalent),23.59457159,2010
53000,WA,Washington,Percent of adults completing some college or associate degree,34.81860885,2010
53000,WA,Washington,Percent of adults with a bachelor's degree or higher,31.57224154,2010
53000,WA,Washington,Less than high school graduate,421541,2023
53000,WA,Washington,High school graduate (or equivalency),1176403,2023
53000,WA,Washington,Some college or associate degree,1714049,2023
53000,WA,Washington,Bachelor's degree or higher,2097154,2023
53000,WA,Washington,Percent of adults who are not high school graduates,7.793114145,2023
53000,WA,Washington,Percent of adults who are high school graduates (or equivalent),21.74840137,2023
53000,WA,Washington,Percent of adults completing some college or associate degree,31.68797224,2023
53000,WA,Washington,Percent of adults with a bachelor's degree or higher,38.77051225,2023
54000,WV,West Virginia,Less than a high school diploma,566026,1970
54000,WV,West Virginia,High school diploma only,267165,1970
54000,WV,West Virginia,Some college (1-3 years),70605,1970
54000,WV,West Virginia,Four years of college or higher,65640,1970
54000,WV,West Virginia,Percent of adults with less than a high school diploma,58.4,1970
54000,WV,West Virginia,Percent of adults with a high school diploma only,27.6,1970
54000,WV,West Virginia,Percent of adults completing some college (1-3 years),7.3,1970
54000,WV,West Virginia,Percent of adults completing four years of college or higher,6.8,1970
54000,WV,West Virginia,Less than a high school diploma,504854,1980
54000,WV,West Virginia,High school diploma only,408318,1980
54000,WV,West Virginia,Some college (1-3 years),114382,1980
